ROWID	_NameID|INTEGER	_DescriptionID|INTEGER	_NameIDParam|TEXT	_DescriptionIDParam|TEXT	_Type|INTEGER	_TypeParam1|INTEGER	_TypeParam2|INTEGER	_TypeParam3|INTEGER	_Potential1|INTEGER	_Potential2|INTEGER	_Potential3|INTEGER	_Potential4|INTEGER	_Potential5|INTEGER	_Potential6|INTEGER	_Potential7|INTEGER	_Potential8|INTEGER	_Potential9|INTEGER	_Potential10|INTEGER	_LevelLimit|INTEGER	_HeroLevelLimit|INTEGER	_NeedJobClass|TEXT	_Rank|INTEGER	_OverlapCount|INTEGER	_IconImageIndex|INTEGER	_Amount|INTEGER	_SellAmount|INTEGER	_State1|INTEGER	_State1_GenProb|FLOAT	_State1_Min|TEXT	_State1_Max|TEXT	_State2|INTEGER	_State2_GenProb|FLOAT	_State2_Min|TEXT	_State2_Max|TEXT	_State3|INTEGER	_State3_GenProb|FLOAT	_State3_Min|TEXT	_State3_Max|TEXT	_State4|INTEGER	_State4_GenProb|FLOAT	_State4_Min|TEXT	_State4_Max|TEXT	_State5|INTEGER	_State5_GenProb|FLOAT	_State5_Min|TEXT	_State5_Max|TEXT	_State6|INTEGER	_State6_GenProb|FLOAT	_State6_Min|TEXT	_State6_Max|TEXT	_State7|INTEGER	_State7_GenProb|FLOAT	_State7_Min|TEXT	_State7_Max|TEXT	_State8|INTEGER	_State8_GenProb|FLOAT	_State8_Min|TEXT	_State8_Max|TEXT	_State9|INTEGER	_State9_GenProb|FLOAT	_State9_Min|TEXT	_State9_Max|TEXT	_State10|INTEGER	_State10_GenProb|FLOAT	_State10_Min|TEXT	_State10_Max|TEXT	_Skill_GenProb|FLOAT	_SkillID|INTEGER	_SkillLevel|INTEGER	_SkillUsingType|INTEGER	_Reversion|INTEGER	_SealCount|INTEGER	_IsAuthentication|BOOLEAN	_IsDestruction|BOOLEAN	_IsCash|BOOLEAN	_RootSound|INTEGER	_DragSound|INTEGER	_UseSound|INTEGER	_DropSkinName|INTEGER	_DropAniName|INTEGER	_DropActName|INTEGER	_EnchantID|INTEGER	_DisjointorType|INTEGER	_Disjointamount|INTEGER	_DisjointDrop1|INTEGER	_AllowMapTypes|INTEGER	_ShowAlarmDialog|BOOLEAN	_NeedPvPRank|INTEGER	_SealID|INTEGER	_IsSealed|BOOLEAN	_CashTradeCount|INTEGER	_Compose|BOOLEAN	_ComposeList|BOOLEAN	_ApplicableValue|INTEGER	_IsCollectingEvent|BOOLEAN	_ExchangeType|INTEGER	_UseLevelLimit|INTEGER	_IsRebuyable|BOOLEAN	_ItemCategoryType|INTEGER	_AbleWStorage|BOOLEAN	_isUse|BOOLEAN	_dragonjeweltype|INTEGER	_CashOverLabBuy|INTEGER	_ShowOldLabel|BOOLEAN	_TierName|INTEGER	_GearScore|INTEGER	_overlablimit|INTEGER	_AbleStorage|BOOLEAN	_CashDisjointGroup|INTEGER	_TooltipCharmNum|TEXT	_CloneSkillOn|INTEGER
268445055	1000004083	1000076382	{1000002004},{1000056921}	{1000019986}	139	838866175	4	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18206	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24065	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
268450076	1000004083	1000076382	{1000002004},{1000056921}	{1000019986}	139	838878949	4	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18206	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24065	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
268445061	1000004083	1000076382	{1000001853},{1000056921}	{1000019986}	139	838865771	2	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18206	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24065	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
268450077	1000004083	1000076382	{1000001853},{1000056921}	{1000019986}	139	838878917	2	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18206	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24065	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
268445067	1000004083	1000076382	{1000001848},{1000056921}	{1000019986}	139	838865367	1	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18206	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24065	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
268450078	1000004083	1000076382	{1000001848},{1000056921}	{1000019986}	139	838878913	1	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18206	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24065	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
268445772	1000004083	1000076382	{1000002009},{1000056921}	{1000019986}	139	838866251	21	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18212	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24065	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
268450079	1000004083	1000076382	{1000002009},{1000056921}	{1000019986}	139	838878957	21	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18212	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24065	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
268446613	1000004083	1000076382	{1000002019},{1000056921}	{1000019986}	139	838866635	25	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18222	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24068	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
268450080	1000004083	1000076382	{1000002019},{1000056921}	{1000019986}	139	838878973	25	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	18222	37	15	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	-1	0.0	0	0	0.0	0	1	0	1	5	false	true	false	4844	4843	4843	24068	24064	24058	0	0	0	0	-1	true	0	67	true	0	false	false	0	false	54	0	true	0	true	true	0	0	false	0	0	0	true	0		0
