ROWID	_SkillIndex|INTEGER	_SkillLevel|INTEGER	_SkillLevelIconID|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_LevelLimit|INTEGER	_DelayTime|INTEGER	_AddRange|INTEGER	_NeedItem|INTEGER	_NeedItemDecreaseCount|INTEGER	_DecreaseHP|INTEGER	_DecreaseSP|INTEGER	_HeroGetPoint|INTEGER	_SkillExplanationID|INTEGER	_SkillExplanationIDParam|TEXT	_StateEffectTableID|TEXT	_StateEffectOtherID|TEXT	_CanUseParam1|TEXT	_CanUseParam2|TEXT	_CanUseParam3|TEXT	_CanUseParam4|TEXT	_CanUseParam5|TEXT	_CanUseParam6|TEXT	_CanUseParam7|TEXT	_CanUseParam8|TEXT	_CanUseParam9|TEXT	_CanUseParam10|TEXT	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_AddThreat|INTEGER	_ApplyTargetType|INTEGER	_HPConsumeType|DOUBLE	_SPConsumeType|DOUBLE	_NeedSkillPoint|INTEGER	_CPScore|INTEGER	_StartSuperArmor|DOUBLE	_StartCanHit|BOOLEAN	_ApplyType|INTEGER	_EffectClassValue6|TEXT	_EffectClassValue6Duration|INTEGER	_EffectClassValue7|TEXT	_EffectClassValue7Duration|INTEGER	_PDamage|DOUBLE	_MDamage|DOUBLE
110309	500001	1	0		0		0		0		0		0	0	0	0	0	0	0	0	0	0		0	0											Attack06_Headbutt_Start	Attack06_Headbutt_Loop	Attack06_Headbutt_End	1500							0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
110310	500002	1	0		0		0		0		0		0	0	0	0	0	0	0	0	0	0		0	0											Attack4_FeatherAttack_Start	Attack4_FeatherAttack_Loop	Attack4_FeatherAttack_Loop1	1500	0						0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
110311	500003	1	0	1;0.2	15000		0		0		0		0	0	0	0	0	0	0	0	0	1000126624		301;	0											Attack02_Siege_Start	Attack02_Siege_Loop	Attack02_Siege_End	6000	0						0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
110312	500004	1	0	1;0.2	15000		0		0		0		0	0	0	0	0	0	0	0	0	1000126624		301;	0											Attack03_Radar_Start	Attack03_Radar_Loop	Attack03_Radar_End	6000	0						0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
110313	500005	1	0	1;0.2	15000		0		0		0		0	0	0	0	0	0	0	0	0	1000126624		301;	0											Attack01_Launch										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
110314	500006	1	0		0		0		0		0		0	0	0	0	0	0	0	0	0	0		0	0											Attack08_WhirlWind_Start	Attack08_WhirlWind_Loop	Attack08_WhirlWind_Loop1	3000	100						0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
110607	500007	1	0		0		0		0		0		0	0	0	0	0	0	0	0	0	0		0	0											Attack01_Punch										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
110608	500008	1	0		0		0		0		0		0	0	0	0	0	0	0	0	0	0		0	0											Attack02_Dempsey_Start	Attack02_Dempsey_Loop	Attack02_Dempsey_End	3000	50						0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
110609	500009	1	0		0		0		0		0		0	0	0	0	0	0	0	0	0	0		0	0											Attack03_Hammer										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
110624	500010	1	0		0		0		0		0		0	0	0	0	0	0	0	0	0	0		0	0											Attack02_Dempsey_Upper										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
