ROWID	_DropGroupID|INTEGER	_FTGBoostFlag|BOOLEAN	_Difficulty|INTEGER	_ExDifficulty|INTEGER	_DropID|INTEGER	_Expectation|DOUBLE	_PropertyDrop|BOOLEAN	_MinLevel|INTEGER	_MaxLevel|INTEGER	_PropertyDropCopy|BOOLEAN
93753000	117441317	false	0	0	243272632	1.0	false	0	0	false
93753001	117441318	false	0	0	243272633	1.0	false	0	0	false
93753002	117441319	false	0	0	243272634	1.0	false	0	0	false
93753003	117441320	false	0	0	243272635	1.0	false	0	0	false
93753004	117441321	false	0	0	243272636	1.0	false	0	0	false
93753005	117441322	false	0	0	243272637	1.0	false	0	0	false
93753006	117441323	false	0	0	243272638	1.0	false	0	0	false
93753007	117441324	false	0	0	243272639	1.0	false	0	0	false
93753008	117441325	false	0	0	243272640	1.0	false	0	0	false
93752989	117441317	false	4	0	243272621	1.0	false	0	0	false
93752990	117441318	false	4	0	243272622	1.0	false	0	0	false
93752991	117441319	false	4	0	243272623	1.0	false	0	0	false
93752992	117441320	false	4	0	243272624	1.0	false	0	0	false
93752993	117441321	false	4	0	243272625	1.0	false	0	0	false
93752994	117441322	false	4	0	243272626	1.0	false	0	0	false
93752995	117441323	false	4	0	243272627	1.0	false	0	0	false
93752996	117441324	false	4	0	243272628	1.0	false	0	0	false
93752997	117441325	false	4	0	243272629	1.0	false	0	0	false
93755464	117442028	false	4	0	243275100	1.0	false	0	0	false
93754530	117441681	false	3	0	243274162	1.0	false	0	0	false
93754531	117441685	false	3	0	243274163	1.0	false	0	0	false
93754532	117441682	false	3	0	243274164	1.0	false	0	0	false
93754533	117441683	false	3	0	243274165	1.0	false	0	0	false
93754534	117441679	false	3	0	243274166	1.0	false	0	0	false
93754535	117441686	false	3	0	243274167	1.0	false	0	0	false
93754677	117441721	false	3	0	243274309	1.0	false	0	0	false
93754536	117441680	false	3	0	243274168	1.0	false	0	0	false
93754537	117441684	false	3	0	243274169	1.0	false	0	0	false
93754538	117441687	false	3	0	243274170	1.0	false	0	0	false
93754678	117441722	false	3	0	243274310	1.0	false	0	0	false
93754541	117441681	false	1	0	243274173	1.0	false	0	0	false
93754542	117441685	false	1	0	243274174	1.0	false	0	0	false
93754543	117441682	false	1	0	243274175	1.0	false	0	0	false
93754544	117441683	false	1	0	243274176	1.0	false	0	0	false
93754545	117441679	false	1	0	243274177	1.0	false	0	0	false
93754546	117441686	false	1	0	243274178	1.0	false	0	0	false
93754547	117441680	false	1	0	243274179	1.0	false	0	0	false
93754548	117441684	false	1	0	243274180	1.0	false	0	0	false
93754549	117441687	false	1	0	243274181	1.0	false	0	0	false
93754563	117441681	false	4	0	243274195	1.0	false	0	0	false
93754564	117441685	false	4	0	243274196	1.0	false	0	0	false
93754565	117441682	false	4	0	243274197	1.0	false	0	0	false
93754566	117441683	false	4	0	243274198	1.0	false	0	0	false
93754567	117441679	false	4	0	243274199	1.0	false	0	0	false
93754568	117441686	false	4	0	243274200	1.0	false	0	0	false
93754681	117441721	false	4	0	243274313	1.0	false	0	0	false
93754569	117441680	false	4	0	243274201	1.0	false	0	0	false
93754570	117441684	false	4	0	243274202	1.0	false	0	0	false
93754571	117441687	false	4	0	243274203	1.0	false	0	0	false
93754682	117441722	false	4	0	243274314	1.0	false	0	0	false
306825628	203412810	false	3	0	653412814	1.0	false	0	0	false
306826468	203413230	false	3	0	653413234	1.0	false	0	0	false
306820228	203410110	false	3	0	653410114	1.0	false	0	0	false
306820328	203410160	false	3	0	653410164	1.0	false	0	0	false
306820448	203410220	false	3	0	653410224	1.0	false	0	0	false
306821428	203410710	false	3	0	653410714	1.0	false	0	0	false
306821448	203410720	false	3	0	653410724	1.0	false	0	0	false
306808428	203404210	false	3	0	653404214	1.0	false	0	0	false
306808528	203404260	false	3	0	653404264	1.0	false	0	0	false
306809228	203404610	false	3	0	653404614	1.0	false	0	0	false
306809248	203404620	false	3	0	653404624	1.0	false	0	0	false
306809328	203404660	false	3	0	653404664	1.0	false	0	0	false
306807228	203403610	false	3	0	653403614	1.0	false	0	0	false
306811028	203405510	false	3	0	653405514	1.0	false	0	0	false
306825624	203412810	false	1	0	653412812	1.0	false	0	0	false
306826464	203413230	false	1	0	653413232	1.0	false	0	0	false
306820224	203410110	false	1	0	653410112	1.0	false	0	0	false
306820444	203410220	false	1	0	653410222	1.0	false	0	0	false
306821424	203410710	false	1	0	653410712	1.0	false	0	0	false
306821444	203410720	false	1	0	653410722	1.0	false	0	0	false
306808424	203404210	false	1	0	653404212	1.0	false	0	0	false
306809224	203404610	false	1	0	653404612	1.0	false	0	0	false
306809244	203404620	false	1	0	653404622	1.0	false	0	0	false
306807224	203403610	false	1	0	653403612	1.0	false	0	0	false
306811024	203405510	false	1	0	653405512	1.0	false	0	0	false
306825710	203412850	false	4	0	653412855	1.0	false	0	0	false
306825630	203412810	false	4	0	653412815	1.0	false	0	0	false
306826470	203413230	false	4	0	653413235	1.0	false	0	0	false
306820230	203410110	false	4	0	653410115	1.0	false	0	0	false
306820330	203410160	false	4	0	653410165	1.0	false	0	0	false
306820450	203410220	false	4	0	653410225	1.0	false	0	0	false
306821510	203410750	false	4	0	653410755	1.0	false	0	0	false
306821450	203410720	false	4	0	653410725	1.0	false	0	0	false
306808430	203404210	false	4	0	653404215	1.0	false	0	0	false
306808530	203404260	false	4	0	653404265	1.0	false	0	0	false
306809230	203404610	false	4	0	653404615	1.0	false	0	0	false
306809250	203404620	false	4	0	653404625	1.0	false	0	0	false
306809330	203404660	false	4	0	653404665	1.0	false	0	0	false
306807630	203403810	false	4	0	653403815	1.0	false	0	0	false
306811030	203405510	false	4	0	653405515	1.0	false	0	0	false
306425428	203212710	false	3	0	653212714	1.0	false	0	0	false
306425448	203212720	false	3	0	653212724	1.0	false	0	0	false
306410028	203205010	false	3	0	653205014	1.0	false	0	0	false
306410128	203205060	false	3	0	653205064	1.0	false	0	0	false
306420228	203210110	false	3	0	653210114	1.0	false	0	0	false
306420248	203210120	false	3	0	653210124	1.0	false	0	0	false
306420328	203210160	false	3	0	653210164	1.0	false	0	0	false
306420468	203210230	false	3	0	653210234	1.0	false	0	0	false
306409228	203204610	false	3	0	653204614	1.0	false	0	0	false
306409328	203204660	false	3	0	653204664	1.0	false	0	0	false
306407628	203203810	false	3	0	653203814	1.0	false	0	0	false
306407728	203203860	false	3	0	653203864	1.0	false	0	0	false
306411028	203205510	false	3	0	653205514	1.0	false	0	0	false
306411128	203205560	false	3	0	653205564	1.0	false	0	0	false
306425424	203212710	false	1	0	653212712	1.0	false	0	0	false
306425444	203212720	false	1	0	653212722	1.0	false	0	0	false
306410024	203205010	false	1	0	653205012	1.0	false	0	0	false
306420224	203210110	false	1	0	653210112	1.0	false	0	0	false
306420244	203210120	false	1	0	653210122	1.0	false	0	0	false
306420464	203210230	false	1	0	653210232	1.0	false	0	0	false
306409224	203204610	false	1	0	653204612	1.0	false	0	0	false
306407624	203203810	false	1	0	653203812	1.0	false	0	0	false
306411024	203205510	false	1	0	653205512	1.0	false	0	0	false
306425430	203212710	false	4	0	653212715	1.0	false	0	0	false
306425450	203212720	false	4	0	653212725	1.0	false	0	0	false
306410030	203205010	false	4	0	653205015	1.0	false	0	0	false
306410130	203205060	false	4	0	653205065	1.0	false	0	0	false
306426510	203213250	false	4	0	653213255	1.0	false	0	0	false
306420230	203210110	false	4	0	653210115	1.0	false	0	0	false
306420250	203210120	false	4	0	653210125	1.0	false	0	0	false
306420330	203210160	false	4	0	653210165	1.0	false	0	0	false
306420470	203210230	false	4	0	653210235	1.0	false	0	0	false
306409230	203204610	false	4	0	653204615	1.0	false	0	0	false
306409330	203204660	false	4	0	653204665	1.0	false	0	0	false
306407630	203203810	false	4	0	653203815	1.0	false	0	0	false
306407730	203203860	false	4	0	653203865	1.0	false	0	0	false
306407310	203203650	false	4	0	653203655	1.0	false	0	0	false
306411030	203205510	false	4	0	653205515	1.0	false	0	0	false
306411130	203205560	false	4	0	653205565	1.0	false	0	0	false
305437428	202718710	false	3	0	652718714	1.0	false	0	0	false
305404828	202702410	false	3	0	652702414	1.0	false	0	0	false
305404928	202702460	false	3	0	652702464	1.0	false	0	0	false
305402028	202701010	false	3	0	652701014	1.0	false	0	0	false
305402128	202701060	false	3	0	652701064	1.0	false	0	0	false
305403428	202701710	false	3	0	652701714	1.0	false	0	0	false
305403528	202701760	false	3	0	652701764	1.0	false	0	0	false
305420068	202710030	false	3	0	652710034	1.0	false	0	0	false
305419628	202709810	false	3	0	652709814	1.0	false	0	0	false
305419648	202709820	false	3	0	652709824	1.0	false	0	0	false
305405428	202702710	false	3	0	652702714	1.0	false	0	0	false
305405528	202702760	false	3	0	652702764	1.0	false	0	0	false
305437424	202718710	false	1	0	652718712	1.0	false	0	0	false
305404824	202702410	false	1	0	652702412	1.0	false	0	0	false
305402024	202701010	false	1	0	652701012	1.0	false	0	0	false
305403424	202701710	false	1	0	652701712	1.0	false	0	0	false
305420064	202710030	false	1	0	652710032	1.0	false	0	0	false
305419624	202709810	false	1	0	652709812	1.0	false	0	0	false
305419644	202709820	false	1	0	652709822	1.0	false	0	0	false
305405424	202702710	false	1	0	652702712	1.0	false	0	0	false
305437510	202718750	false	4	0	652718755	1.0	false	0	0	false
305404830	202702410	false	4	0	652702415	1.0	false	0	0	false
305404930	202702460	false	4	0	652702465	1.0	false	0	0	false
305402030	202701010	false	4	0	652701015	1.0	false	0	0	false
305402130	202701060	false	4	0	652701065	1.0	false	0	0	false
305403430	202701710	false	4	0	652701715	1.0	false	0	0	false
305403530	202701760	false	4	0	652701765	1.0	false	0	0	false
305420110	202710050	false	4	0	652710055	1.0	false	0	0	false
305420070	202710030	false	4	0	652710035	1.0	false	0	0	false
305419630	202709810	false	4	0	652709815	1.0	false	0	0	false
305419650	202709820	false	4	0	652709825	1.0	false	0	0	false
305405430	202702710	false	4	0	652702715	1.0	false	0	0	false
305405530	202702760	false	4	0	652702765	1.0	false	0	0	false
307203848	203601920	false	3	0	653601924	1.0	false	0	0	false
307204428	203602210	false	3	0	653602214	1.0	false	0	0	false
307204528	203602260	false	3	0	653602264	1.0	false	0	0	false
307221628	203610810	false	3	0	653610814	1.0	false	0	0	false
307221728	203610860	false	3	0	653610864	1.0	false	0	0	false
307221828	203610910	false	3	0	653610914	1.0	false	0	0	false
307221848	203610920	false	3	0	653610924	1.0	false	0	0	false
307221928	203610960	false	3	0	653610964	1.0	false	0	0	false
307209028	203604510	false	3	0	653604514	1.0	false	0	0	false
307209128	203604560	false	3	0	653604564	1.0	false	0	0	false
307237068	203618530	false	3	0	653618534	1.0	false	0	0	false
307236828	203618410	false	3	0	653618414	1.0	false	0	0	false
307205828	203602910	false	3	0	653602914	1.0	false	0	0	false
307205928	203602960	false	3	0	653602964	1.0	false	0	0	false
307218228	203609110	false	3	0	653609114	1.0	false	0	0	false
307201028	203600510	false	3	0	653600514	1.0	false	0	0	false
307201128	203600560	false	3	0	653600564	1.0	false	0	0	false
307224048	203612020	false	3	0	653612024	1.0	false	0	0	false
307203844	203601920	false	1	0	653601922	1.0	false	0	0	false
307204424	203602210	false	1	0	653602212	1.0	false	0	0	false
307221624	203610810	false	1	0	653610812	1.0	false	0	0	false
307221824	203610910	false	1	0	653610912	1.0	false	0	0	false
307221844	203610920	false	1	0	653610922	1.0	false	0	0	false
307209024	203604510	false	1	0	653604512	1.0	false	0	0	false
307237064	203618530	false	1	0	653618532	1.0	false	0	0	false
307236824	203618410	false	1	0	653618412	1.0	false	0	0	false
307236844	203618420	false	1	0	653618422	1.0	false	0	0	false
307236848	203618420	false	3	0	653618424	1.0	false	0	0	false
307219828	203609910	false	3	0	653609914	1.0	false	0	0	false
307219928	203609960	false	3	0	653609964	1.0	false	0	0	false
307207028	203603510	false	3	0	653603514	1.0	false	0	0	false
307207128	203603560	false	3	0	653603564	1.0	false	0	0	false
307219824	203609910	false	1	0	653609912	1.0	false	0	0	false
307207024	203603510	false	1	0	653603512	1.0	false	0	0	false
307205824	203602910	false	1	0	653602912	1.0	false	0	0	false
307218224	203609110	false	1	0	653609112	1.0	false	0	0	false
307201024	203600510	false	1	0	653600512	1.0	false	0	0	false
307224044	203612020	false	1	0	653612022	1.0	false	0	0	false
307225910	203612950	false	4	0	653612955	1.0	false	0	0	false
307203850	203601920	false	4	0	653601925	1.0	false	0	0	false
307204430	203602210	false	4	0	653602215	1.0	false	0	0	false
307204530	203602260	false	4	0	653602265	1.0	false	0	0	false
307221630	203610810	false	4	0	653610815	1.0	false	0	0	false
307221730	203610860	false	4	0	653610865	1.0	false	0	0	false
307221910	203610950	false	4	0	653610955	1.0	false	0	0	false
307221830	203610910	false	4	0	653610915	1.0	false	0	0	false
307221850	203610920	false	4	0	653610925	1.0	false	0	0	false
307221930	203610960	false	4	0	653610965	1.0	false	0	0	false
307209030	203604510	false	4	0	653604515	1.0	false	0	0	false
307209130	203604560	false	4	0	653604565	1.0	false	0	0	false
307237070	203618530	false	4	0	653618535	1.0	false	0	0	false
307236830	203618410	false	4	0	653618415	1.0	false	0	0	false
307236850	203618420	false	4	0	653618425	1.0	false	0	0	false
307219830	203609910	false	4	0	653609915	1.0	false	0	0	false
307219930	203609960	false	4	0	653609965	1.0	false	0	0	false
307207030	203603510	false	4	0	653603515	1.0	false	0	0	false
307207130	203603560	false	4	0	653603565	1.0	false	0	0	false
307205830	203602910	false	4	0	653602915	1.0	false	0	0	false
307205930	203602960	false	4	0	653602965	1.0	false	0	0	false
307218230	203609110	false	4	0	653609115	1.0	false	0	0	false
307201030	203600510	false	4	0	653600515	1.0	false	0	0	false
307201130	203600560	false	4	0	653600565	1.0	false	0	0	false
307224110	203612050	false	4	0	653612055	1.0	false	0	0	false
307224050	203612020	false	4	0	653612025	1.0	false	0	0	false
305625868	202812930	false	3	0	652812934	1.0	false	0	0	false
305621628	202810810	false	3	0	652810814	1.0	false	0	0	false
305603488	202801740	false	3	0	652801744	1.0	false	0	0	false
305603448	202801720	false	3	0	652801724	1.0	false	0	0	false
305636848	202818420	false	3	0	652818424	1.0	false	0	0	false
305619828	202809910	false	3	0	652809914	1.0	false	0	0	false
305619848	202809920	false	3	0	652809924	1.0	false	0	0	false
305607028	202803510	false	3	0	652803514	1.0	false	0	0	false
305607128	202803560	false	3	0	652803564	1.0	false	0	0	false
305605828	202802910	false	3	0	652802914	1.0	false	0	0	false
305605928	202802960	false	3	0	652802964	1.0	false	0	0	false
305622828	202811410	false	3	0	652811414	1.0	false	0	0	false
