ROWID	_Parts|INTEGER	_Durability|INTEGER	_DurabilityRepairCoin|INTEGER	_Player1_SkinName|INTEGER	_Player1_AniName|INTEGER	_Player1_ActName|INTEGER	_Player1_OnActName|INTEGER	_Player1_DecalName|INTEGER	_Player2_SkinName|INTEGER	_Player2_AniName|INTEGER	_Player2_ActName|INTEGER	_Player2_OnActName|INTEGER	_Player2_DecalName|INTEGER	_Player3_SkinName|INTEGER	_Player3_AniName|INTEGER	_Player3_ActName|INTEGER	_Player3_OnActName|INTEGER	_Player3_DecalName|INTEGER	_Player4_SkinName|INTEGER	_Player4_AniName|INTEGER	_Player4_ActName|INTEGER	_Player4_OnActName|INTEGER	_Player4_DecalName|INTEGER	_Player5_SkinName|INTEGER	_Player5_AniName|INTEGER	_Player5_ActName|INTEGER	_Player5_OnActName|INTEGER	_Player5_DecalName|INTEGER	_Player6_SkinName|INTEGER	_Player6_AniName|INTEGER	_Player6_ActName|INTEGER	_Player6_OnActName|INTEGER	_Player6_DecalName|INTEGER	_Player7_SkinName|INTEGER	_Player7_AniName|INTEGER	_Player7_ActName|INTEGER	_Player7_OnActName|INTEGER	_Player7_DecalName|INTEGER	_Player8_SkinName|INTEGER	_Player8_AniName|INTEGER	_Player8_ActName|INTEGER	_Player8_OnActName|INTEGER	_Player8_DecalName|INTEGER	_Player9_SkinName|INTEGER	_Player9_AniName|INTEGER	_Player9_ActName|INTEGER	_Player9_OnActName|INTEGER	_Player9_DecalName|INTEGER	_Player10_SkinName|INTEGER	_Player10_AniName|INTEGER	_Player10_ActName|INTEGER	_Player10_OnActName|INTEGER	_Player10_DecalName|INTEGER	_SetEffect_ActName|INTEGER	_DefaultColor|INTEGER	_HelmetShowLevel|INTEGER	_EmptyDurabilitySound|INTEGER	_SetItemID|INTEGER	_ActorFaceID|INTEGER	_AttachHeadBone|BOOLEAN	_IgnoreCombine|BOOLEAN	_SubParts1|INTEGER	_SubParts2|INTEGER	_SubParts3|INTEGER	_SubParts4|INTEGER	_Grade_SetItem|BOOLEAN	_SetItemTextID|INTEGER	_SetOverlap|BOOLEAN	_SkinID|INTEGER	_Spirit_UseWingBone|BOOLEAN	_CloneParts|INTEGER	_Spirit_forwardchar|BOOLEAN	_CloneSetitemOn|INTEGER
1073921147	7	0	1	0	0	67159	0	0	0	0	67159	0	0	0	0	67159	0	0	0	0	67159	0	0	0	0	67159	0	0	0	0	67159	0	0	0	0	67159	0	0	0	0	67159	0	0	0	0	67159	0	0	0	0	67159	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921148	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921149	6	0	1	67158	0	0	0	0	67158	0	0	0	0	67158	0	0	0	0	67158	0	0	0	0	67158	0	0	0	0	67158	0	0	0	0	67158	0	0	0	0	67158	0	0	0	0	67158	0	0	0	0	67158	0	0	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921150	7	0	1	0	0	66929	0	0	0	0	66929	0	0	0	0	66929	0	0	0	0	66929	0	0	0	0	66929	0	0	0	0	66929	0	0	0	0	66929	0	0	0	0	66929	0	0	0	0	66929	0	0	0	0	66929	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921151	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921152	6	0	1	66928	0	0	0	0	66928	0	0	0	0	66928	0	0	0	0	66928	0	0	0	0	66928	0	0	0	0	66928	0	0	0	0	66928	0	0	0	0	66928	0	0	0	0	66928	0	0	0	0	66928	0	0	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921700	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10920	872416829	0	false	false	0	0	0	0	true	1000177647	false	0	false	0	false	0
1073922645	7	0	1	0	0	68618	0	0	0	0	68618	0	0	0	0	68618	0	0	0	0	68618	0	0	0	0	68618	0	0	0	0	68618	0	0	0	0	68618	0	0	0	0	68618	0	0	0	0	68618	0	0	0	0	68618	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073922646	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073922647	6	0	1	68617	0	0	0	0	68617	0	0	0	0	68617	0	0	0	0	68617	0	0	0	0	68617	0	0	0	0	68617	0	0	0	0	68617	0	0	0	0	68617	0	0	0	0	68617	0	0	0	0	68617	0	0	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921598	9	0	1	67987	67988	67989	0	0	67987	67988	67989	0	0	67987	67988	67989	0	0	67987	67988	67989	0	0	67987	67988	67989	0	0	67987	67988	67989	0	0	67987	67988	67989	0	0	67987	67988	67989	0	0	67987	67988	67989	0	0	67987	67988	67989	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921599	10	0	1	67990	67991	67992	0	0	67990	67991	67992	0	0	67990	67991	67992	0	0	67990	67991	67992	0	0	67990	67991	67992	0	0	67990	67991	67992	0	0	67990	67991	67992	0	0	67990	67991	67992	0	0	67990	67991	67992	0	0	67990	67991	67992	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921600	11	0	1	0	0	0	0	67993	0	0	0	0	67993	0	0	0	0	67993	0	0	0	0	67993	0	0	0	0	67993	0	0	0	0	67993	0	0	0	0	67993	0	0	0	0	67993	0	0	0	0	67993	0	0	0	0	67993	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921697	9	0	1	66077	66079	66078	0	0	66077	66079	66078	0	0	66077	66079	66078	0	0	66077	66079	66078	0	0	66077	66079	66078	0	0	66077	66079	66078	0	0	66077	66079	66078	0	0	66077	66079	66078	0	0	66077	66079	66078	0	0	66077	66079	66078	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921698	10	0	1	66080	66081	66082	0	0	66080	66081	66082	0	0	66080	66081	66082	0	0	66080	66081	66082	0	0	66080	66081	66082	0	0	66080	66081	66082	0	0	66080	66081	66082	0	0	66080	66081	66082	0	0	66080	66081	66082	0	0	66080	66081	66082	0	0	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073921699	11	0	1	0	0	0	0	66475	0	0	0	0	66475	0	0	0	0	66475	0	0	0	0	66475	0	0	0	0	66475	0	0	0	0	66475	0	0	0	0	66475	0	0	0	0	66475	0	0	0	0	66475	0	0	0	0	66475	0	0	0	10920	0	0	false	false	0	0	0	0	false	0	false	0	false	0	false	0
1073922047	9	0	1	68295	68294	68293	0	0	68295	68294	68293	0	0	68295	68294	68293	0	0	68295	68294	68293	0	0	68295	68294	68293	0	0	68295	68294	68293	0	0	68295	68294	68293	0	0	68295	68294	68293	0	0	68295	68294	68293	0	0	68295	68294	68293	0	0	0	0	0	10920	872416829	0	false	false	0	0	0	0	true	1000177647	false	0	false	0	false	0
1073922048	10	0	1	68292	68291	68290	0	0	68292	68291	68290	0	0	68292	68291	68290	0	0	68292	68291	68290	0	0	68292	68291	68290	0	0	68292	68291	68290	0	0	68292	68291	68290	0	0	68292	68291	68290	0	0	68292	68291	68290	0	0	68292	68291	68290	0	0	0	0	0	10920	872416829	0	false	false	0	0	0	0	true	1000177647	false	0	false	0	false	0
