ROWID	_EquipType|INTEGER	_SkinName|INTEGER	_ActName|INTEGER	_AniName|INTEGER	_DecalName|INTEGER	_SimName|INTEGER	_Length|INTEGER	_Durability|INTEGER	_DurabilityRepairCoin|INTEGER	_Material1_Normal_Particle|INTEGER	_Material1_Critical_Particle|INTEGER	_Material1_Stun_Particle|INTEGER	_Material2_Normal_Particle|INTEGER	_Material2_Critical_Particle|INTEGER	_Material2_Stun_Particle|INTEGER	_Material3_Normal_Particle|INTEGER	_Material3_Critical_Particle|INTEGER	_Material3_Stun_Particle|INTEGER	_Defense_Particle|INTEGER	_Finish_Particle|INTEGER	_Material1_Normal_Sound|INTEGER	_Material2_Normal_Sound|INTEGER	_Material3_Normal_Sound|INTEGER	_Critical_Sound|INTEGER	_Stun_Sound|INTEGER	_Defense_Sound|INTEGER	_Finish_Sound|INTEGER	_Sound_Range|DOUBLE	_Sound_Rolloff|FLOAT	_EmptyDurabilitySound|INTEGER	_SetItemID|INTEGER	_SetEffect_ActName|INTEGER	_Grade_SetItem|BOOLEAN	_Material1_Normal_Action|INTEGER	_Material1_Critical_Action|INTEGER	_Material1_Stun_Action|INTEGER	_Material2_Normal_Action|INTEGER	_Material2_Critical_Action|INTEGER	_Material2_Stun_Action|INTEGER	_Material3_Normal_Action|INTEGER	_Material3_Critical_Action|INTEGER	_Material3_Stun_Action|INTEGER	_Defense_Action|INTEGER	_Finish_Action|INTEGER	_EquipTypeSub1|INTEGER	_SkinNameSub1|INTEGER	_ActNameSub1|INTEGER	_AniNameSub1|INTEGER	_SimNameSub1|INTEGER	_EquipTypeSub2|INTEGER	_SkinNameSub2|INTEGER	_ActNameSub2|INTEGER	_AniNameSub2|INTEGER	_SimNameSub2|INTEGER	_SetItemTextID|INTEGER	_Material4_Normal_Particle|INTEGER	_Material4_Critical_Particle|INTEGER	_Material4_Stun_Particle|INTEGER	_Material4_Normal_Sound|INTEGER	_Material4_Normal_Action|INTEGER	_Material4_Critical_Action|INTEGER	_Material4_Stun_Action|INTEGER	_OneType|BOOLEAN	_SetOverlap|BOOLEAN	_CloneParts|INTEGER	_CloneSetitemOn|INTEGER
1073871156	3	42798	42800	11045	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	0	42798	42832	11045	0	2	42798	42833	11045	0	1000102433	10293	10291	10293	10895	0	0	0	false	false	0	0
1073871157	1	42799	42801	2567	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10291	10293	10895	0	0	0	false	false	0	0
1073871158	5	42802	42803	9587	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10496	10496	10496	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	6	42802	42834	9707	0	4	42802	42835	9708	0	1000102433	10293	10291	10293	10496	0	0	0	false	false	0	0
1073871159	15	0	0	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	0	0	0	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10291	10293	0	0	0	0	false	false	0	0
1073871160	7	42804	42806	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10291	10293	10895	0	0	0	false	false	0	0
1073871161	10	42805	42807	10770	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	8	42805	42837	10842	0	9	42805	42836	10843	0	1000102433	10293	10291	10293	10895	0	0	0	false	false	0	0
1073871162	11	42848	42850	9935	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	13	42848	42853	9935	0	12	42848	42852	9935	0	1000102433	10293	10291	10293	10454	0	0	0	false	false	0	0
1073871163	14	42849	42851	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10291	10293	10454	0	0	0	false	false	0	0
1073871164	17	42812	42814	9443	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	16	42812	42840	9443	0	-1	0	0	0	0	1000102433	10293	10291	10293	10454	0	0	0	false	false	0	0
1073871165	18	42813	42815	9522	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10291	10293	10454	0	0	0	false	false	0	0
1073871166	19	42816	42818	18544	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	20	42816	42841	18544	0	-1	0	0	0	0	1000102433	10293	10292	10293	10454	0	0	0	false	false	0	0
1073871167	21	42817	42819	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10292	10293	10454	0	0	0	false	false	0	0
1073871168	23	42854	42845	21788	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	22	42854	42847	21788	0	-1	0	0	0	0	1000102433	10293	10292	10293	10454	0	0	0	false	false	0	0
1073871169	24	42844	42846	21785	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10292	10293	10454	0	0	0	false	false	0	0
1073871170	25	42824	42826	31052	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10292	10293	10454	0	0	0	false	false	0	0
1073871171	27	42825	42827	29369	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10292	10293	10454	0	0	0	false	false	0	0
1073871172	28	42828	42830	37728	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10292	10293	10454	0	0	0	false	false	0	0
1073871173	30	42829	42831	37728	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416072	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000102433	10293	10292	10293	10454	0	0	0	false	false	0	0
1073870160	0	42693	10889	11084	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	2	42693	10928	11084	0	3	42693	11068	11084	0	1000010032	10293	10291	10293	10895	0	0	0	false	false	0	0
1073870161	1	42692	10986	2567	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10291	10293	10895	0	0	0	false	false	0	0
1073870162	5	42694	9625	9587	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10496	10496	10496	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	6	42694	9682	9707	0	4	42694	9749	9708	0	1000010032	10293	10291	10293	10496	0	0	0	false	false	0	0
1073870163	15	0	0	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	0	0	0	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10291	10293	0	0	0	0	false	false	0	0
1073870164	7	42696	10864	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10291	10293	10895	0	0	0	false	false	0	0
1073870165	10	42695	10769	10770	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	8	42695	10646	10842	0	9	42695	10711	10843	0	1000010032	10293	10291	10293	10895	0	0	0	false	false	0	0
1073870166	11	42697	9934	9935	0	9885	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	13	42697	10095	9935	9885	12	42697	9918	9935	9885	1000010032	10293	10291	10293	10454	0	0	0	false	false	0	0
1073870167	14	42698	9992	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10291	10293	10454	0	0	0	false	false	0	0
1073870168	16	42700	9503	9504	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	17	42700	9442	9504	0	-1	0	0	0	0	1000010032	10293	10291	10293	10454	0	0	0	false	false	0	0
1073870169	18	42699	9339	9522	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10291	10293	10454	0	0	0	false	false	0	0
1073870170	20	42701	16328	18544	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	19	42701	16327	18544	0	-1	0	0	0	0	1000010032	10293	10292	10293	10454	0	0	0	false	false	0	0
1073870171	21	42702	16329	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10292	10293	10454	0	0	0	false	false	0	0
1073870172	22	42704	21786	21788	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	23	42704	23112	21788	0	-1	0	0	0	0	1000010032	10293	10292	10293	10454	0	0	0	false	false	0	0
1073870173	24	42703	21783	21785	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10292	10293	10454	0	0	0	false	false	0	0
1073870174	25	42706	29389	31052	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10292	10293	10454	0	0	0	false	false	0	0
1073870175	27	42705	32288	29369	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10292	10293	10454	0	0	0	false	false	0	0
1073870176	28	42708	37545	37728	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10292	10293	10454	0	0	0	false	false	0	0
1073870177	30	42707	37544	37728	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416023	19605	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000010032	10293	10292	10293	10454	0	0	0	false	false	0	0
1073868682	0	42462	10889	11084	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	2	42462	10928	11084	0	3	42462	11068	11084	0	1000151480	10293	10291	10293	10895	0	0	0	false	false	0	0
1073868683	1	42463	10986	2567	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10291	10293	10895	0	0	0	false	false	0	0
1073868684	5	42456	9625	9587	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10496	10496	10496	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	6	42456	9682	9707	0	4	42456	9749	9708	0	1000151480	10293	10291	10293	10496	0	0	0	false	false	0	0
1073868685	15	0	0	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	0	0	0	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10291	10293	0	0	0	0	false	false	0	0
1073868686	7	42461	10864	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10291	10293	10895	0	0	0	false	false	0	0
1073868687	8	42460	10646	10665	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	10	42460	10769	10667	0	9	42460	10711	10666	0	1000151480	10293	10291	10293	10895	0	0	0	false	false	0	0
1073868688	11	42458	9934	9935	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	13	42458	10095	9935	0	12	42458	9918	9935	0	1000151480	10293	10291	10293	10454	0	0	0	false	false	0	0
1073868689	14	42457	9992	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10291	10293	10454	0	0	0	false	false	0	0
1073868690	16	42471	9503	9504	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	17	42471	9442	9504	0	-1	0	0	0	0	1000151480	10293	10291	10293	10454	0	0	0	false	false	0	0
1073868691	18	42470	9339	9522	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10291	10293	10345	10290	10450	10451	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10291	10293	10454	0	0	0	false	false	0	0
1073868692	19	42459	16327	18544	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	20	42459	16328	18544	0	-1	0	0	0	0	1000151480	10293	10292	10293	10454	0	0	0	false	false	0	0
1073868693	21	42489	16329	0	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10292	10293	10454	0	0	0	false	false	0	0
1073868694	23	42468	23112	21788	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	22	42468	21786	21788	0	-1	0	0	0	0	1000151480	10293	10292	10293	10454	0	0	0	false	false	0	0
1073868695	24	42469	21783	21785	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10292	10293	10454	0	0	0	false	false	0	0
1073868696	25	42493	29389	31052	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10292	10293	10454	0	0	0	false	false	0	0
1073868697	27	42472	32288	29369	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10292	10293	10454	0	0	0	false	false	0	0
1073868698	28	42467	37545	37728	0	0	0	0	1	736	10216	10215	10289	10289	10289	10293	10292	10293	10345	10290	10450	10450	10453	10217	10892	143	10892	20.0	0.3	10920	872416106	0	true	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	1000151480	10293	10292	10293	10454	0	0	0	false	false	0	0
