ROWID	_SkillIndex|INTEGER	_SkillLevel|INTEGER	_SkillLevelIconID|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_LevelLimit|INTEGER	_DelayTime|INTEGER	_AddRange|INTEGER	_NeedItem|INTEGER	_NeedItemDecreaseCount|INTEGER	_DecreaseHP|INTEGER	_DecreaseSP|INTEGER	_HeroGetPoint|INTEGER	_SkillExplanationID|INTEGER	_SkillExplanationIDParam|TEXT	_StateEffectTableID|TEXT	_StateEffectOtherID|TEXT	_CanUseParam1|TEXT	_CanUseParam2|TEXT	_CanUseParam3|TEXT	_CanUseParam4|TEXT	_CanUseParam5|TEXT	_CanUseParam6|TEXT	_CanUseParam7|TEXT	_CanUseParam8|TEXT	_CanUseParam9|TEXT	_CanUseParam10|TEXT	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_AddThreat|INTEGER	_ApplyTargetType|INTEGER	_HPConsumeType|DOUBLE	_SPConsumeType|DOUBLE	_NeedSkillPoint|INTEGER	_CPScore|INTEGER	_StartSuperArmor|DOUBLE	_StartCanHit|BOOLEAN	_ApplyType|INTEGER	_EffectClassValue6|TEXT	_EffectClassValue6Duration|INTEGER	_EffectClassValue7|TEXT	_EffectClassValue7Duration|INTEGER	_PDamage|DOUBLE	_MDamage|DOUBLE
101945	220515	1	0	212	10000	-0.07	10000		0		0		0	40	60000	0	0	0	0	0	0	1000087108	10,212,7,60	20172	20150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101946	220516	1	0	471	10000	-0.07	10000		0		0		0	50	60000	0	0	0	0	0	0	1000087108	10,471,7,60	20172	20150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101947	220517	1	0	1046	10000	-0.07	10000		0		0		0	60	60000	0	0	0	0	0	0	1000087108	10,1046,7,60	20172	20150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101948	220518	1	0	2104	10000	-0.07	10000		0		0		0	70	60000	0	0	0	0	0	0	1000087108	10,2104,7,60	20172	20150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101949	220519	1	0	4294	10000	-0.07	10000		0		0		0	80	60000	0	0	0	0	0	0	1000087108	10,4294,7,60	20172	20150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101950	220520	1	0	8764	10000	-0.07	10000		0		0		0	90	60000	0	0	0	0	0	0	1000087108	10,8764,7,60	20172	20150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101951	220521	1	0	12082	10000	-0.07	10000		0		0		0	100	60000	0	0	0	0	0	0	1000087108	10,12082,7,60	20172	20150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101952	220522	1	0	212	10000	-0.07	10000		0		0		0	40	60000	0	0	0	0	0	0	1000065555	10,212,7,60	20172	20151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101953	220523	1	0	471	10000	-0.07	10000		0		0		0	50	60000	0	0	0	0	0	0	1000065555	10,471,7,60	20172	20151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101954	220524	1	0	1046	10000	-0.07	10000		0		0		0	60	60000	0	0	0	0	0	0	1000065555	10,1046,7,60	20172	20151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101955	220525	1	0	2104	10000	-0.07	10000		0		0		0	70	60000	0	0	0	0	0	0	1000065555	10,2104,7,60	20172	20151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101956	220526	1	0	4294	10000	-0.07	10000		0		0		0	80	60000	0	0	0	0	0	0	1000065555	10,4294,7,60	20172	20151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101957	220527	1	0	8764	10000	-0.07	10000		0		0		0	90	60000	0	0	0	0	0	0	1000065555	10,8764,7,60	20172	20151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101958	220528	1	0	12082	10000	-0.07	10000		0		0		0	100	60000	0	0	0	0	0	0	1000065555	10,12082,7,60	20172	20151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101959	220529	1	0	212	10000	-0.05	10000		0		0		0	40	60000	0	0	0	0	0	0	1000065556	10,212,5,60	20172	20152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101960	220530	1	0	471	10000	-0.05	10000		0		0		0	50	60000	0	0	0	0	0	0	1000065556	10,471,5,60	20172	20152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101961	220531	1	0	1046	10000	-0.05	10000		0		0		0	60	60000	0	0	0	0	0	0	1000065556	10,1046,5,60	20172	20152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101962	220532	1	0	2104	10000	-0.05	10000		0		0		0	70	60000	0	0	0	0	0	0	1000065556	10,2104,5,60	20172	20152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101963	220533	1	0	4294	10000	-0.05	10000		0		0		0	80	60000	0	0	0	0	0	0	1000065556	10,4294,5,60	20172	20152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101964	220534	1	0	8764	10000	-0.05	10000		0		0		0	90	60000	0	0	0	0	0	0	1000065556	10,8764,5,60	20172	20152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101965	220535	1	0	12082	10000	-0.05	10000		0		0		0	100	60000	0	0	0	0	0	0	1000065556	10,12082,5,60	20172	20152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101966	220536	1	0	212	10000	-0.05	10000		0		0		0	40	60000	0	0	0	0	0	0	1000065557	10,212,5,60	20172	20153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101967	220537	1	0	471	10000	-0.05	10000		0		0		0	50	60000	0	0	0	0	0	0	1000065557	10,471,5,60	20172	20153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101968	220538	1	0	1046	10000	-0.05	10000		0		0		0	60	60000	0	0	0	0	0	0	1000065557	10,1046,5,60	20172	20153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101969	220539	1	0	2104	10000	-0.05	10000		0		0		0	70	60000	0	0	0	0	0	0	1000065557	10,2104,5,60	20172	20153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101970	220540	1	0	4294	10000	-0.05	10000		0		0		0	80	60000	0	0	0	0	0	0	1000065557	10,4294,5,60	20172	20153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101971	220541	1	0	8764	10000	-0.05	10000		0		0		0	90	60000	0	0	0	0	0	0	1000065557	10,8764,5,60	20172	20153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101972	220542	1	0	12082	10000	-0.05	10000		0		0		0	100	60000	0	0	0	0	0	0	1000065557	10,12082,5,60	20172	20153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101973	220543	1	0	212	10000	-0.05	10000		0		0		0	40	60000	0	0	0	0	0	0	1000065558	10,212,5,60	20172	20154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101974	220544	1	0	471	10000	-0.05	10000		0		0		0	50	60000	0	0	0	0	0	0	1000065558	10,471,5,60	20172	20154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101975	220545	1	0	1046	10000	-0.05	10000		0		0		0	60	60000	0	0	0	0	0	0	1000065558	10,1046,5,60	20172	20154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101976	220546	1	0	2104	10000	-0.05	10000		0		0		0	70	60000	0	0	0	0	0	0	1000065558	10,2104,5,60	20172	20154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101977	220547	1	0	4294	10000	-0.05	10000		0		0		0	80	60000	0	0	0	0	0	0	1000065558	10,4294,5,60	20172	20154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101978	220548	1	0	8764	10000	-0.05	10000		0		0		0	90	60000	0	0	0	0	0	0	1000065558	10,8764,5,60	20172	20154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101979	220549	1	0	12082	10000	-0.05	10000		0		0		0	100	60000	0	0	0	0	0	0	1000065558	10,12082,5,60	20172	20154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101980	220550	1	0	212	10000	-0.05	10000		0		0		0	40	60000	0	0	0	0	0	0	1000065559	10,212,5,60	20172	20155	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101981	220551	1	0	471	10000	-0.05	10000		0		0		0	50	60000	0	0	0	0	0	0	1000065559	10,471,5,60	20172	20155	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101982	220552	1	0	1046	10000	-0.05	10000		0		0		0	60	60000	0	0	0	0	0	0	1000065559	10,1046,5,60	20172	20155	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101983	220553	1	0	2104	10000	-0.05	10000		0		0		0	70	60000	0	0	0	0	0	0	1000065559	10,2104,5,60	20172	20155	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101984	220554	1	0	4294	10000	-0.05	10000		0		0		0	80	60000	0	0	0	0	0	0	1000065559	10,4294,5,60	20172	20155	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101985	220555	1	0	8764	10000	-0.05	10000		0		0		0	90	60000	0	0	0	0	0	0	1000065559	10,8764,5,60	20172	20155	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101986	220556	1	0	12082	10000	-0.05	10000		0		0		0	100	60000	0	0	0	0	0	0	1000065559	10,12082,5,60	20172	20155	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101987	220557	1	0	212	10000	-0.07	10000		0		0		0	40	60000	0	0	0	0	0	0	1000065560	10,212,7,60	20172	20156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101988	220558	1	0	471	10000	-0.07	10000		0		0		0	50	60000	0	0	0	0	0	0	1000065560	10,471,7,60	20172	20156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101989	220559	1	0	1046	10000	-0.07	10000		0		0		0	60	60000	0	0	0	0	0	0	1000065560	10,1046,7,60	20172	20156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101990	220560	1	0	2104	10000	-0.07	10000		0		0		0	70	60000	0	0	0	0	0	0	1000065560	10,2104,7,60	20172	20156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101991	220561	1	0	4294	10000	-0.07	10000		0		0		0	80	60000	0	0	0	0	0	0	1000065560	10,4294,7,60	20172	20156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101992	220562	1	0	8764	10000	-0.07	10000		0		0		0	90	60000	0	0	0	0	0	0	1000065560	10,8764,7,60	20172	20156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101993	220563	1	0	12082	10000	-0.07	10000		0		0		0	100	60000	0	0	0	0	0	0	1000065560	10,12082,7,60	20172	20156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
101994	220564	1	0	212	10000	-0.1	10000		0		0		0	40	60000	0	0	0	0	0	0	1000065561	10,212,10,60	20172	20157	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	false	0		0		0	0.0	0.0
