ROWID	_UseCompound|BOOLEAN	_UseDesign|BOOLEAN	_sort|INTEGER
1073914124	true	false	0
1073914125	true	false	0
1073914126	true	false	0
1073914127	true	false	0
1073914128	true	false	0
1073914129	true	false	0
1073914130	true	false	0
1073914131	true	false	0
1073914132	true	false	0
1073914133	true	false	0
1073914134	true	false	0
1073914135	true	false	0
1073914136	true	false	0
1073914137	true	false	0
1073914138	true	false	0
1073914139	true	false	0
1073914140	true	false	0
1073914141	true	false	0
1073914142	true	false	0
1073914143	true	false	0
1073914144	true	false	0
1073914145	true	false	0
1073914146	true	false	0
1073914147	true	false	0
1073914148	true	false	0
1073914149	true	false	0
1073914150	true	false	0
1073914151	true	false	0
1073914152	true	false	0
1073914153	true	false	0
1073914154	true	false	0
1073914155	true	false	0
1073914156	true	false	0
1073914157	true	false	0
1073914158	true	false	0
1073914159	true	false	0
1073914160	true	false	0
1073914161	true	false	0
1073914162	true	false	0
1073914163	true	false	0
1073914164	true	false	0
1073914165	true	false	0
1073914166	true	false	0
1073914167	true	false	0
1073914168	true	false	0
1073914169	true	false	0
1073914170	true	false	0
1073914171	true	false	0
1073914172	true	false	0
1073914173	true	false	0
1073914174	true	false	0
1073914175	true	false	0
1073914176	true	false	0
1073914177	true	false	0
1073914178	true	false	0
1073914179	true	false	0
1073914180	true	false	0
1073914181	true	false	0
1073914182	true	false	0
1073914183	true	false	0
1073914184	true	false	0
1073914185	true	false	0
1073914186	true	false	0
1073914187	true	false	0
1073914188	true	false	0
1073914189	true	false	0
1073914190	true	false	0
1073914191	true	false	0
1073914192	true	false	0
1073914193	true	false	0
1073914194	true	false	0
1073914195	true	false	0
1073914196	true	false	0
1073914197	true	false	0
1073914198	true	false	0
1073914199	true	false	0
1073914200	true	false	0
1073914201	true	false	0
1073914202	true	false	0
1073914203	true	false	0
1073914204	true	false	0
1073914205	true	false	0
1073914206	true	false	0
1073914207	true	false	0
1073914208	true	false	0
1073914209	true	false	0
1073914210	true	false	0
1073914211	true	false	0
1073914212	true	false	0
1073914213	true	false	0
1073914214	true	false	0
1073914215	true	false	0
1073914216	true	false	0
1073914217	true	false	0
1073914218	true	false	0
1073914219	true	false	0
1073914220	true	false	0
1073914221	true	false	0
1073914222	true	false	0
1073914223	true	false	0
1073914224	true	false	0
1073914225	true	false	0
1073914226	true	false	0
1073914227	true	false	0
1073914228	true	false	0
1073914229	true	false	0
1073914230	true	false	0
1073914231	true	false	0
1073914232	true	false	0
1073914233	true	false	0
1073914234	true	false	0
1073914235	true	false	0
1073914236	true	false	0
1073914237	true	false	0
1073914238	true	false	0
1073914239	true	false	0
1073914240	true	false	0
1073914241	true	false	0
1073914242	true	false	0
1073914243	true	false	0
1073914244	true	false	0
1073914245	true	false	0
1073914246	true	false	0
1073914247	true	false	0
1073914248	true	false	0
1073914249	true	false	0
1073914250	true	false	0
1073914251	true	false	0
1073914252	true	false	0
1073914253	true	false	0
1073914254	true	false	0
1073914255	true	false	0
1073914256	true	false	0
1073914257	true	false	0
1073914258	true	false	0
1073916711	true	false	0
1073916712	true	false	0
1073916713	true	false	0
1073916714	true	false	0
1073916715	true	false	0
1073916716	true	false	0
1073916717	true	false	0
1073916718	true	false	0
1073916719	true	false	0
1073916720	true	false	0
1073916721	true	false	0
1073916722	true	false	0
1073916723	true	false	0
1073916724	true	false	0
1073916725	true	false	0
1073916760	true	false	0
1073916761	true	false	0
1073916762	true	false	0
1073916763	true	false	0
1073916764	true	false	0
1073916765	true	false	0
1073916766	true	false	0
1073916767	true	false	0
1073916768	true	false	0
1073916769	true	false	0
1073916770	true	false	0
1073916771	true	false	0
1073916772	true	false	0
1073916773	true	false	0
1073916774	true	false	0
1073916775	true	false	0
1073916776	true	false	0
1073916777	true	false	0
1073916778	true	false	0
1073916779	true	false	0
1073916780	true	false	0
1073916781	true	false	0
1073916782	true	false	0
1073916783	true	false	0
1073916784	true	false	0
1073916785	true	false	0
1073916786	true	false	0
1073916787	true	false	0
1073916788	true	false	0
1073916789	true	false	0
1073916790	true	false	0
1073916791	true	false	0
1073916792	true	false	0
1073916793	true	false	0
1073916794	true	false	0
1073916795	true	false	0
1073916796	true	false	0
1073916797	true	false	0
1073916798	true	false	0
1073916799	true	false	0
1073916800	true	false	0
1073916801	true	false	0
1073916802	true	false	0
1073916803	true	false	0
1073916804	true	false	0
1073916805	true	false	0
1073916806	true	false	0
1073916807	true	false	0
1073916808	true	false	0
1073916809	true	false	0
1073916810	true	false	0
1073916811	true	false	0
1073916812	true	false	0
1073916813	true	false	0
1073916814	true	false	0
1073916815	true	false	0
1073916816	true	false	0
1073916817	true	false	0
1073916818	true	false	0
1073916819	true	false	0
1073916820	true	false	0
1073916821	true	false	0
1073916822	true	false	0
1073916823	true	false	0
1073916824	true	false	0
1073916825	true	false	0
1073916826	true	false	0
1073916827	true	false	0
1073916828	true	false	0
1073916829	true	false	0
1073916830	true	false	0
1073916831	true	false	0
1073916832	true	false	0
1073916833	true	false	0
1073916834	true	false	0
1073916835	true	false	0
1073916836	true	false	0
1073916837	true	false	0
1073916838	true	false	0
1073916839	true	false	0
1073916840	true	false	0
1073916841	true	false	0
1073916842	true	false	0
1073916843	true	false	0
1073916844	true	false	0
1073916845	true	false	0
1073916846	true	false	0
1073916847	true	false	0
1073916848	true	false	0
1073916849	true	false	0
1073916850	true	false	0
1073916851	true	false	0
1073916852	true	false	0
1073916853	true	false	0
1073916854	true	false	0
1073916855	true	false	0
1073916856	true	false	0
1073916857	true	false	0
1073916858	true	false	0
1073916859	true	false	0
1073916860	true	false	0
1073916861	true	false	0
1073916862	true	false	0
1073916863	true	false	0
1073916864	true	false	0
1073916865	true	false	0
1073916866	true	false	0
1073916867	true	false	0
1073916868	true	false	0
1073916869	true	false	0
1073916870	true	false	0
1073916871	true	false	0
1073916872	true	false	0
1073916873	true	false	0
1073916874	true	false	0
1073916875	true	false	0
1073916876	true	false	0
1073916877	true	false	0
1073916878	true	false	0
1073916879	true	false	0
1073916880	true	false	0
1073916881	true	false	0
1073916882	true	false	0
1073916883	true	false	0
1073916884	true	false	0
1073916885	true	false	0
1073916886	true	false	0
1073916887	true	false	0
1073916888	true	false	0
1073916889	true	false	0
1073916890	true	false	0
1073916891	true	false	0
1073916892	true	false	0
1073916893	true	false	0
1073916894	true	false	0
1073916895	true	false	0
1073916896	true	false	0
1073916897	true	false	0
1073916898	true	false	0
1073916899	true	false	0
1073916900	true	false	0
1073916901	true	false	0
1073916902	true	false	0
1073916903	true	false	0
1073916904	true	false	0
1073916905	true	false	0
1073916906	true	false	0
1073916907	true	false	0
1073916908	true	false	0
1073916909	true	false	0
1073914769	true	false	0
1073914770	true	false	0
1073914771	true	false	0
1073914772	true	false	0
1073914773	true	false	0
1073914774	true	false	0
1073914775	true	false	0
1073914776	true	false	0
1073914777	true	false	0
1073914778	true	false	0
1073914779	true	false	0
1073914780	true	false	0
1073914781	true	false	0
1073914782	true	false	0
1073914783	true	false	0
1073914784	true	false	0
1073914785	true	false	0
1073914786	true	false	0
1073914787	true	false	0
1073914788	true	false	0
1073914789	true	false	0
1073914790	true	false	0
1073914791	true	false	0
1073914792	true	false	0
1073914793	true	false	0
1073914794	true	false	0
1073914795	true	false	0
1073914796	true	false	0
1073914797	true	false	0
1073914798	true	false	0
1073914799	true	false	0
1073914800	true	false	0
1073914801	true	false	0
1073914802	true	false	0
1073914803	true	false	0
1073914804	true	false	0
1073914805	true	false	0
1073914806	true	false	0
1073914807	true	false	0
1073914808	true	false	0
1073914809	true	false	0
1073914810	true	false	0
1073914811	true	false	0
1073914812	true	false	0
1073914813	true	false	0
1073915390	true	false	0
1073915391	true	false	0
1073915392	true	false	0
1073915393	true	false	0
1073915394	true	false	0
1073915395	true	false	0
1073915396	true	false	0
1073915397	true	false	0
1073915398	true	false	0
1073915399	true	false	0
1073915400	true	false	0
1073915401	true	false	0
1073915402	true	false	0
1073915403	true	false	0
1073915404	true	false	0
1073915405	true	false	0
1073915406	true	false	0
1073915407	true	false	0
1073915408	true	false	0
1073915409	true	false	0
1073915410	true	false	0
1073915411	true	false	0
1073915412	true	false	0
1073915413	true	false	0
1073915414	true	false	0
1073915415	true	false	0
1073915416	true	false	0
1073915417	true	false	0
1073915418	true	false	0
1073915419	true	false	0
1073915420	true	false	0
1073915421	true	false	0
1073915422	true	false	0
1073915423	true	false	0
1073915424	true	false	0
1073915425	true	false	0
1073915426	true	false	0
1073915427	true	false	0
1073915428	true	false	0
1073915429	true	false	0
1073915430	true	false	0
1073915431	true	false	0
1073915432	true	false	0
1073915433	true	false	0
1073915434	true	false	0
1073915435	true	false	0
1073915436	true	false	0
1073915437	true	false	0
1073915438	true	false	0
1073915439	true	false	0
1073915440	true	false	0
1073915441	true	false	0
1073915442	true	false	0
1073915443	true	false	0
1073915444	true	false	0
1073915445	true	false	0
1073915446	true	false	0
1073915447	true	false	0
1073915448	true	false	0
1073915449	true	false	0
1073915450	true	false	0
1073915451	true	false	0
1073915452	true	false	0
1073915453	true	false	0
1073915454	true	false	0
1073915455	true	false	0
1073915456	true	false	0
1073915457	true	false	0
1073915458	true	false	0
1073915459	true	false	0
1073915460	true	false	0
1073915461	true	false	0
1073915462	true	false	0
1073915463	true	false	0
1073915464	true	false	0
1073915465	true	false	0
1073915466	true	false	0
1073915467	true	false	0
1073915468	true	false	0
1073915469	true	false	0
1073915470	true	false	0
1073915471	true	false	0
1073915472	true	false	0
1073915473	true	false	0
1073915474	true	false	0
1073915475	true	false	0
1073915476	true	false	0
1073915477	true	false	0
1073915478	true	false	0
1073915479	true	false	0
1073915480	true	false	0
1073915481	true	false	0
1073915482	true	false	0
1073915483	true	false	0
1073915484	true	false	0
1073915485	true	false	0
1073915486	true	false	0
1073915487	true	false	0
1073915488	true	false	0
1073915489	true	false	0
1073915490	true	false	0
1073915491	true	false	0
1073915492	true	false	0
1073915493	true	false	0
1073915494	true	false	0
1073915495	true	false	0
1073915496	true	false	0
1073915497	true	false	0
1073915498	true	false	0
1073915499	true	false	0
1073915500	true	false	0
1073915501	true	false	0
1073915502	true	false	0
1073915503	true	false	0
1073915504	true	false	0
1073915505	true	false	0
1073915506	true	false	0
1073915507	true	false	0
