ROWID	_SkillIndex|INTEGER	_SkillLevel|INTEGER	_SkillLevelIconID|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_LevelLimit|INTEGER	_DelayTime|INTEGER	_AddRange|INTEGER	_NeedItem|INTEGER	_NeedItemDecreaseCount|INTEGER	_DecreaseHP|INTEGER	_DecreaseSP|INTEGER	_HeroGetPoint|INTEGER	_SkillExplanationID|INTEGER	_SkillExplanationIDParam|TEXT	_StateEffectTableID|TEXT	_StateEffectOtherID|TEXT	_CanUseParam1|TEXT	_CanUseParam2|TEXT	_CanUseParam3|TEXT	_CanUseParam4|TEXT	_CanUseParam5|TEXT	_CanUseParam6|TEXT	_CanUseParam7|TEXT	_CanUseParam8|TEXT	_CanUseParam9|TEXT	_CanUseParam10|TEXT	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_AddThreat|INTEGER	_ApplyTargetType|INTEGER	_HPConsumeType|DOUBLE	_SPConsumeType|DOUBLE	_NeedSkillPoint|INTEGER	_CPScore|INTEGER	_StartSuperArmor|DOUBLE	_StartCanHit|BOOLEAN	_ApplyType|INTEGER	_EffectClassValue6|TEXT	_EffectClassValue6Duration|INTEGER	_EffectClassValue7|TEXT	_EffectClassValue7Duration|INTEGER	_PDamage|DOUBLE	_MDamage|DOUBLE
99853	7001	1	0	0.3497	0	4.01104	0	0	0	0	0	0	0	1	10000	0	0	0	0	0	0	1000094570	159	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	1.0	true	0	0	0	0	0	0.59	0.59
99854	7001	2	0	0.386	0	8.8924	0	0	0	0	0	0	0	4	10000	0	0	0	0	0	0	1000094570	180	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	0.802	0.802
99855	7001	3	0	0.4223	0	18.57944	0	0	0	0	0	0	0	7	10000	0	0	0	0	0	0	1000094570	201	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	1.014	1.014
99856	7001	4	0	0.4586	0	26.94208	0	0	0	0	0	0	0	10	10000	0	0	0	0	0	0	1000094570	223	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	1.226	1.226
99857	7001	5	0	0.4949	0	41.01856	0	0	0	0	0	0	0	13	10000	0	0	0	0	0	0	1000094570	244	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	1.438	1.438
99858	7001	6	0	0.6632	0	79.6532	0	0	0	0	0	0	0	16	10000	0	0	0	0	0	0	1000094570	265	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	1.65	1.65
99859	7001	7	0	0.6995	0	96.6812	0	0	0	0	0	0	0	19	10000	0	0	0	0	0	0	1000094570	286	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	1.862	1.862
99860	7001	8	0	0.7358	0	135.4672	0	0	0	0	0	0	0	22	10000	0	0	0	0	0	0	1000094570	307	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	2.074	2.074
99861	7001	9	0	0.7721	0	359.8584	0	0	0	0	0	0	0	25	10000	0	0	0	0	0	0	1000094570	329	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	2.286	2.286
99862	7001	10	0	0.8084	0	411.3208	0	0	0	0	0	0	0	28	10000	0	0	0	0	0	0	1000094570	350	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	2.498	2.498
99863	7001	11	0	0.9767	0	560.10768	0	0	0	0	0	0	0	31	10000	0	0	0	0	0	0	1000094570	371	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	2.71	2.71
99864	7001	12	0	1.013	0	1416.50256	0	0	0	0	0	0	0	34	10000	0	0	0	0	0	0	1000094570	392	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	2.922	2.922
99865	7001	13	0	1.0493	0	1698.59976	0	0	0	0	0	0	0	37	10000	0	0	0	0	0	0	1000094570	413	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	3.134	3.134
99866	7001	14	0	1.0856	0	2014.63944	0	0	0	0	0	0	0	40	10000	0	0	0	0	0	0	1000094570	435	0	0	0	0	0	0	0	0	0	0	0	0	Skill_HalfCutting	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	1.0	true	0	0	0	0	0	3.346	3.346
