ROWID	_SkillIndex|INTEGER	_SkillLevel|INTEGER	_SkillLevelIconID|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_LevelLimit|INTEGER	_DelayTime|INTEGER	_AddRange|INTEGER	_NeedItem|INTEGER	_NeedItemDecreaseCount|INTEGER	_DecreaseHP|INTEGER	_DecreaseSP|INTEGER	_HeroGetPoint|INTEGER	_SkillExplanationID|INTEGER	_SkillExplanationIDParam|TEXT	_StateEffectTableID|TEXT	_StateEffectOtherID|TEXT	_CanUseParam1|TEXT	_CanUseParam2|TEXT	_CanUseParam3|TEXT	_CanUseParam4|TEXT	_CanUseParam5|TEXT	_CanUseParam6|TEXT	_CanUseParam7|TEXT	_CanUseParam8|TEXT	_CanUseParam9|TEXT	_CanUseParam10|TEXT	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_AddThreat|INTEGER	_ApplyTargetType|INTEGER	_HPConsumeType|DOUBLE	_SPConsumeType|DOUBLE	_NeedSkillPoint|INTEGER	_CPScore|INTEGER	_StartSuperArmor|DOUBLE	_StartCanHit|BOOLEAN	_ApplyType|INTEGER	_EffectClassValue6|TEXT	_EffectClassValue6Duration|INTEGER	_EffectClassValue7|TEXT	_EffectClassValue7Duration|INTEGER	_PDamage|DOUBLE	_MDamage|DOUBLE
162101	322000	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack01_Bash										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
162102	322001	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack01_Cresent_R										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
162103	322002	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack01_Cresent_Y										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
162104	322003	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack02_Crush										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
162105	322004	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack02_Crush2										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
162106	322005	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack03_SlashCombo										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
162107	322006	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack03_SlashCombo2										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
162108	322007	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack04_JumpAttack_Start	Attack04_JumpSpinAttack_Loop	Attack04_JumpSpinAttack_End	1000	1200						0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
162109	322008	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack04_JumpAttack_Start										0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
162110	322009	1	0	1;0;5000000	10000		0		0		0		0	0	0	0	0	0	0	0	0	1015972		0	0											Attack05_Diving_Start	Attack05_Diving_Loop	Attack05_Diving_End	9000	500						0	0	0.0	0.0	0	0	100.0	true	0		0		0	0.0	0.0
