ROWID	_SkillIndex|INTEGER	_SkillLevel|INTEGER	_SkillLevelIconID|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_LevelLimit|INTEGER	_DelayTime|INTEGER	_AddRange|INTEGER	_NeedItem|INTEGER	_NeedItemDecreaseCount|INTEGER	_DecreaseHP|INTEGER	_DecreaseSP|INTEGER	_HeroGetPoint|INTEGER	_SkillExplanationID|INTEGER	_SkillExplanationIDParam|TEXT	_StateEffectTableID|TEXT	_StateEffectOtherID|TEXT	_CanUseParam1|TEXT	_CanUseParam2|TEXT	_CanUseParam3|TEXT	_CanUseParam4|TEXT	_CanUseParam5|TEXT	_CanUseParam6|TEXT	_CanUseParam7|TEXT	_CanUseParam8|TEXT	_CanUseParam9|TEXT	_CanUseParam10|TEXT	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_AddThreat|INTEGER	_ApplyTargetType|INTEGER	_HPConsumeType|DOUBLE	_SPConsumeType|DOUBLE	_NeedSkillPoint|INTEGER	_CPScore|INTEGER	_StartSuperArmor|DOUBLE	_StartCanHit|BOOLEAN	_ApplyType|INTEGER	_EffectClassValue6|TEXT	_EffectClassValue6Duration|INTEGER	_EffectClassValue7|TEXT	_EffectClassValue7Duration|INTEGER	_PDamage|DOUBLE	_MDamage|DOUBLE
1090583105	1001	1	0	-0.662575	0	1.1604416	0	0	0	0	0	0	0	1	5000	200	0	0	0	0	0	1000105861	34	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.1	true	1	0	0	0	0	-0.66198564	-0.66198564
1090583106	1001	2	0	-0.6535	0	2.355696	0	0	0	0	0	0	0	4	5000	200	0	0	0	0	0	1000105861	35	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0.1	true	1	0	0	0	0	-0.65230364	-0.65230364
1090583107	1001	3	0	-0.644425	0	2.7431776	0	0	0	0	0	0	0	7	5000	200	0	0	0	0	0	1000105861	36	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0.1	true	1	0	0	0	0	-0.64303184	-0.64303184
1090583108	1001	4	0	-0.62535	0	4.0776832	0	0	0	0	0	0	0	10	5000	200	0	0	0	0	0	1000105861	38	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0.1	true	1	0	0	0	0	-0.62327904	-0.62327904
1090583109	1001	5	0	-0.616275	0	4.6407424	0	0	0	0	0	0	0	13	5000	200	0	0	0	0	0	1000105861	39	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0.1	true	1	0	0	0	0	-0.6139181	-0.6139181
1090583110	1001	6	0	-0.5842	0	6.186128	0	0	0	0	0	0	0	16	5000	200	0	0	0	0	0	1000105861	42	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0.1	true	1	0	0	0	0	-0.58105826	-0.58105826
1090583111	1001	7	0	-0.565125	0	6.867248	0	0	0	0	0	0	0	19	5000	200	0	0	0	0	0	1000105861	44	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0.1	true	1	0	0	0	0	-0.56163734	-0.56163734
1090583112	1001	8	0	-0.55605	0	8.418688	0	0	0	0	0	0	0	22	5000	200	0	0	0	0	0	1000105861	45	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0.1	true	1	0	0	0	0	-0.5517744	-0.5517744
1090583113	1001	9	0	-0.546975	0	14.394336	0	0	0	0	0	0	0	25	5000	200	0	0	0	0	0	1000105861	46	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0.1	true	1	0	0	0	0	-0.5396645	-0.5396645
1090583114	1001	10	0	-0.5379	0	16.452832	0	0	0	0	0	0	0	28	5000	200	0	0	0	0	0	1000105861	47	0	0	0	0	0	0	0	0	0	0	0	0	Skill_TwinShot	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0.1	true	1	0	0	0	0	-0.52954406	-0.52954406
