ROWID	_SkillIndex|INTEGER	_SkillLevel|INTEGER	_SkillLevelIconID|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_LevelLimit|INTEGER	_DelayTime|INTEGER	_AddRange|INTEGER	_NeedItem|INTEGER	_NeedItemDecreaseCount|INTEGER	_DecreaseHP|INTEGER	_DecreaseSP|INTEGER	_HeroGetPoint|INTEGER	_SkillExplanationID|INTEGER	_SkillExplanationIDParam|TEXT	_StateEffectTableID|TEXT	_StateEffectOtherID|TEXT	_CanUseParam1|TEXT	_CanUseParam2|TEXT	_CanUseParam3|TEXT	_CanUseParam4|TEXT	_CanUseParam5|TEXT	_CanUseParam6|TEXT	_CanUseParam7|TEXT	_CanUseParam8|TEXT	_CanUseParam9|TEXT	_CanUseParam10|TEXT	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_AddThreat|INTEGER	_ApplyTargetType|INTEGER	_HPConsumeType|DOUBLE	_SPConsumeType|DOUBLE	_NeedSkillPoint|INTEGER	_CPScore|INTEGER	_StartSuperArmor|DOUBLE	_StartCanHit|BOOLEAN	_ApplyType|INTEGER	_EffectClassValue6|TEXT	_EffectClassValue6Duration|INTEGER	_EffectClassValue7|TEXT	_EffectClassValue7Duration|INTEGER	_PDamage|DOUBLE	_MDamage|DOUBLE
26127	0	0	0		0		0		0		0		0	0	0	0	0	0	0	0	0	0		0	0																					0	0	0.0	0.0	0	0	0.0	true	0		0		0	0.0	0.0
1078733889	78001	1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	1000031250		0	0											Jump_Attack_RM										0	0	0.0	0.0	0	0	0.0	true	0	0	0	0	0	0.0	0.0
1078733953	78002	1	0	0	0	0	0	0	0	0	0	0	0	0	8000	0	0	0	0	0	0	1000031251		0	0											Down_Attack										0	0	0.0	0.0	0	0	0.0	true	0	0	0	0	0	0.0	0.0
1078734017	78003	1	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	1000031252		0	0											Dash_Front										0	0	0.0	0.0	0	0	0.0	true	0	0	0	0	0	0.0	0.0
1078734081	78004	1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	1000031253		0	0											Attack3_DashBite										0	0	0.0	0.0	0	0	0.0	true	0	0	0	0	0	0.0	0.0
1078734145	78005	1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	1000031254		0	0											Attack4_JumpBite										0	0	0.0	0.0	0	0	0.0	true	0	0	0	0	0	0.0	0.0
1078734209	78006	1	0	1;2	5000	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	1000031255		3	0											Attack5_BoneThrow_Ghoulmode_Ice										0	0	0.0	0.0	0	0	0.0	true	0	0	0	0	0	0.0	0.0
1078734273	78007	1	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	1000031256		0	0											Attack6_HighJumpBite										0	0	0.0	0.0	0	0	0.0	true	0	0	0	0	0	0.0	0.0
1078734337	78008	1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	1000031257		0	0											Attack7_Sliding										0	0	0.0	0.0	0	0	0.0	true	0	0	0	0	0	0.0	0.0
1078734401	78009	1	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	1000031258		0	0											Attack8_Chain_SelfExplosion_Start	Attack8_Chain_SelfExplosion_Loop	Attack8_Chain_SelfExplosion_End	5000	1						0	0	0.0	0.0	0	0	0.0	true	0	0	0	0	0	0.0	0.0
